Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen,product_area,Description
Nexora,"Software Engineer II, Backend",https://careers.nexora.io/jobs/106,Remote,2026-02-20,61,Engineering,IC,AI Data Fabric,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.2,2.58,2026-02-19,2026-02-22,AI Data Fabric,
Nexora,Staff Solutions Engineer,https://careers.nexora.io/jobs/107,"Berlin, Germany",2026-03-12,41,Solution Engineering,Principal/Staff,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.9,2.78,2026-03-12,2026-03-16,AI Data Fabric,
Nexora,"Principal Engineer, Distributed Systems",https://careers.nexora.io/jobs/108,"Denver, CO",2026-04-10,12,Engineering,Principal/Staff,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.5,2.78,2026-04-09,2026-04-13,AI Data Fabric,
Nexora,"Principal Engineer, Distributed Systems",https://careers.nexora.io/jobs/109,"Boston, MA",2026-04-16,6,Engineering,Principal/Staff,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.1,1.38,2026-04-11,2026-04-19,AI Data Fabric,
Nexora,"Director of Engineering, Platform",https://careers.nexora.io/jobs/110,"Berlin, Germany",2026-02-08,73,Engineering,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.1,1.01,2026-02-07,2026-02-12,AI Data Fabric,
Nexora,Staff Solutions Engineer,https://careers.nexora.io/jobs/111,"London, UK",2026-02-17,64,Solution Engineering,Principal/Staff,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,9.8,1.88,2026-02-13,2026-02-20,AI Data Fabric,
Nexora,"Senior Software Engineer, Data Platform",https://careers.nexora.io/jobs/112,"Berlin, Germany",2026-03-16,37,Engineering,Senior,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.6,0.72,2026-03-11,2026-03-20,AI Data Fabric,
Nexora,"SWE, Frontend",https://careers.nexora.io/jobs/113,Remote,2026-02-22,59,Engineering,IC,AI Data Fabric,UI/UX,ui_ux,UI,UI/UX,1.4,1.65,2026-02-15,2026-02-22,AI Data Fabric,
Nexora,Site Reliability Engineer,https://careers.nexora.io/jobs/114,Remote,2026-02-07,74,Engineering,IC,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.5,1.39,2026-02-01,2026-02-09,AI Data Fabric,
Nexora,"Senior Software Engineer, Data Platform",https://careers.nexora.io/jobs/115,"Seattle, WA",2026-03-16,37,Engineering,Senior,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.7,1.56,2026-03-13,2026-03-20,AI Data Fabric,
Nexora,"Software Engineer II, Backend",https://careers.nexora.io/jobs/116,"Berlin, Germany",2026-01-31,81,Engineering,IC,AI Data Fabric,Backend Systems,backend_systems,Backend Systems,Backend Systems,5.6,2.87,2026-01-31,2026-02-04,AI Data Fabric,
Nexora,"Software Engineer II, Backend",https://careers.nexora.io/jobs/117,"Boston, MA",2026-03-15,38,Engineering,IC,AI Data Fabric,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.0,1.03,2026-03-13,2026-03-19,AI Data Fabric,
Nexora,Technical Presales Engineer,https://careers.nexora.io/jobs/118,Remote,2026-03-31,22,Solution Engineering,IC,AI Data Fabric,Data Governance,data_governance,Data Governance,Data Governance,13.8,3.33,2026-03-27,2026-04-05,AI Data Fabric,
Nexora,"Solutions Engineer, Enterprise",https://careers.nexora.io/jobs/119,"Austin, TX",2026-04-12,10,Solution Engineering,IC,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,15.0,1.18,2026-04-06,2026-04-16,AI Data Fabric,
Nexora,"Software Engineer, Frontend",https://careers.nexora.io/jobs/120,"Amsterdam, Netherlands",2026-03-19,34,Engineering,IC,AI Data Fabric,UI/UX,ui_ux,UI,UI/UX,1.2,1.61,2026-03-15,2026-03-23,AI Data Fabric,
Nexora,"Engineering Manager, Core Platform",https://careers.nexora.io/jobs/121,"Seattle, WA",2026-01-25,87,Engineering,Manager,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.4,2.36,2026-01-20,2026-01-29,AI Data Fabric,
Nexora,"Staff Engineer, Infrastructure",https://careers.nexora.io/jobs/122,Remote,2026-01-22,90,Engineering,Principal/Staff,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.8,0.85,2026-01-22,2026-01-22,AI Data Fabric,
Nexora,"Senior Software Engineer, Data Pipelines",https://careers.nexora.io/jobs/123,"Seattle, WA",2026-04-09,13,Engineering,Senior,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,15.3,0.91,2026-04-02,2026-04-11,AI Data Fabric,
Nexora,"Director of AI, Platform",https://careers.nexora.io/jobs/124,"Berlin, Germany",2026-02-27,54,AI/ML & Vector,Director+,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.2,1.97,2026-02-21,2026-03-01,AI Data Fabric,
Nexora,"Engineering Manager, Core Platform",https://careers.nexora.io/jobs/125,"Chicago, IL",2026-02-24,57,Engineering,Manager,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.4,3.07,2026-02-23,2026-03-01,AI Data Fabric,
Nexora,"Engineering Manager, Core Platform",https://careers.nexora.io/jobs/126,Remote,2026-03-02,51,Engineering,Manager,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,9.9,0.87,2026-02-23,2026-03-02,AI Data Fabric,
Nexora,Senior Machine Learning Engineer,https://careers.nexora.io/jobs/127,"Seattle, WA",2026-03-10,43,AI/ML & Vector,Senior,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,9.0,2.86,2026-03-07,2026-03-10,AI Data Fabric,
Nexora,VP of Product,https://careers.nexora.io/jobs/128,"Seattle, WA",2026-02-05,76,Product Management,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.1,1.2,2026-02-03,2026-02-09,AI Data Fabric,
Nexora,"Software Engineer II, Backend",https://careers.nexora.io/jobs/129,Remote,2026-02-11,70,Engineering,IC,AI Data Fabric,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.1,0.83,2026-02-11,2026-02-12,AI Data Fabric,
Nexora,"Senior Engineer, APIs & Integrations",https://careers.nexora.io/jobs/130,"Austin, TX",2026-04-19,3,Engineering,Senior,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,14.0,0.88,2026-04-13,2026-04-22,AI Data Fabric,
Nexora,"Staff Engineer, Infrastructure",https://careers.nexora.io/jobs/131,"Boston, MA",2026-02-23,58,Engineering,Principal/Staff,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.5,0.83,2026-02-20,2026-02-27,AI Data Fabric,
Nexora,"Director of Engineering, Platform",https://careers.nexora.io/jobs/132,"Berlin, Germany",2026-02-22,59,Engineering,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.4,0.68,2026-02-15,2026-02-25,AI Data Fabric,
Nexora,"Staff Engineer, Infrastructure",https://careers.nexora.io/jobs/133,"New York, NY",2026-02-24,57,Engineering,Principal/Staff,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.3,1.47,2026-02-22,2026-02-24,AI Data Fabric,
Nexora,Site Reliability Engineer,https://careers.nexora.io/jobs/134,"London, UK",2026-03-04,49,Engineering,IC,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.6,1.86,2026-02-26,2026-03-04,AI Data Fabric,
Nexora,Enterprise Account Executive,https://careers.nexora.io/jobs/135,"Chicago, IL",2026-02-25,56,Sales,IC,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.3,1.74,2026-02-18,2026-02-28,AI Data Fabric,
Nexora,"Staff Engineer, Infrastructure",https://careers.nexora.io/jobs/136,"Boston, MA",2026-02-26,55,Engineering,Principal/Staff,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.8,1.62,2026-02-24,2026-03-03,AI Data Fabric,
Nexora,Customer Success Manager,https://careers.nexora.io/jobs/137,"New York, NY",2026-04-11,11,Customer Success,IC,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.4,2.73,2026-04-06,2026-04-12,AI Data Fabric,
Nexora,"ML Engineer, Vector Search",https://careers.nexora.io/jobs/138,"Boston, MA",2026-02-28,53,AI/ML & Vector,IC,AI Data Fabric,Vector / AI,vector___ai,Vector,Vector / AI,9.7,3.32,2026-02-22,2026-03-05,AI Data Fabric,
Nexora,"Principal Engineer, Distributed Systems",https://careers.nexora.io/jobs/139,"New York, NY",2026-03-07,46,Engineering,Principal/Staff,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.7,1.14,2026-02-28,2026-03-08,AI Data Fabric,
Nexora,Technical Presales Engineer,https://careers.nexora.io/jobs/140,Remote,2026-04-07,15,Solution Engineering,IC,AI Data Fabric,Data Governance,data_governance,Data Governance,Data Governance,13.1,2.92,2026-04-07,2026-04-11,AI Data Fabric,
Nexora,Director of Customer Success,https://careers.nexora.io/jobs/141,Remote,2026-03-29,24,Customer Success,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.9,1.43,2026-03-24,2026-03-31,AI Data Fabric,
Nexora,"SWE II, Backend",https://careers.nexora.io/jobs/142,"Austin, TX",2026-04-13,9,Engineering,IC,AI Data Fabric,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.0,3.42,2026-04-12,2026-04-18,AI Data Fabric,
Nexora,"Director of AI, Platform",https://careers.nexora.io/jobs/143,"Boston, MA",2026-02-22,59,AI/ML & Vector,Director+,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.3,1.43,2026-02-17,2026-02-26,AI Data Fabric,
Nexora,Senior Machine Learning Engineer,https://careers.nexora.io/jobs/144,"London, UK",2026-04-01,21,AI/ML & Vector,Senior,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.1,0.74,2026-03-25,2026-04-06,AI Data Fabric,
Nexora,Site Reliability Engineer,https://careers.nexora.io/jobs/145,Remote,2026-02-27,54,Engineering,IC,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,4.9,2.04,2026-02-22,2026-03-02,AI Data Fabric,
Nexora,Site Reliability Engineer,https://careers.nexora.io/jobs/146,"Berlin, Germany",2026-02-13,68,Engineering,IC,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.1,1.16,2026-02-13,2026-02-13,AI Data Fabric,
Nexora,"Senior Engineer, APIs & Integrations",https://careers.nexora.io/jobs/147,Remote,2026-03-20,33,Engineering,Senior,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,14.2,0.52,2026-03-14,2026-03-21,AI Data Fabric,
Nexora,"Director of Engineering, Platform",https://careers.nexora.io/jobs/148,"Amsterdam, Netherlands",2026-02-16,65,Engineering,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.2,2.92,2026-02-15,2026-02-19,AI Data Fabric,
Nexora,"Solutions Engineer, Enterprise",https://careers.nexora.io/jobs/149,"Chicago, IL",2026-04-19,3,Solution Engineering,IC,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,15.3,3.09,2026-04-13,2026-04-22,AI Data Fabric,
Nexora,"SWE, Frontend",https://careers.nexora.io/jobs/150,"Denver, CO",2026-04-07,15,Engineering,IC,AI Data Fabric,UI/UX,ui_ux,UI,UI/UX,1.0,1.47,2026-03-31,2026-04-12,AI Data Fabric,
Nexora,Product Marketing Manager,https://careers.nexora.io/jobs/151,"Seattle, WA",2026-04-08,14,Marketing,IC,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.4,1.7,2026-04-07,2026-04-11,AI Data Fabric,
Nexora,Technical Presales Engineer,https://careers.nexora.io/jobs/152,"Austin, TX",2026-03-10,43,Solution Engineering,IC,AI Data Fabric,Data Governance,data_governance,Data Governance,Data Governance,12.2,2.4,2026-03-07,2026-03-12,AI Data Fabric,
Nexora,"Software Engineer II, Backend",https://careers.nexora.io/jobs/153,"Austin, TX",2026-04-08,14,Engineering,IC,AI Data Fabric,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.0,1.02,2026-04-06,2026-04-13,AI Data Fabric,
Nexora,"Senior Software Engineer, Data Pipelines",https://careers.nexora.io/jobs/154,"London, UK",2026-02-08,73,Engineering,Senior,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,14.4,3.27,2026-02-03,2026-02-13,AI Data Fabric,
Nexora,"Senior Software Engineer, Data Pipelines",https://careers.nexora.io/jobs/155,"Chicago, IL",2026-02-20,61,Engineering,Senior,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,14.8,2.89,2026-02-20,2026-02-22,AI Data Fabric,
Nexora,"Applied Scientist, NLP",https://careers.nexora.io/jobs/156,"San Francisco, CA",2026-02-23,58,AI/ML & Vector,Senior,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.1,3.0,2026-02-22,2026-02-28,AI Data Fabric,
Nexora,"Solutions Engineer, Enterprise",https://careers.nexora.io/jobs/157,"London, UK",2026-02-21,60,Solution Engineering,IC,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,14.6,2.88,2026-02-21,2026-02-24,AI Data Fabric,
Nexora,Field Marketing Manager,https://careers.nexora.io/jobs/158,"London, UK",2026-03-11,42,Marketing,IC,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.5,0.95,2026-03-11,2026-03-14,AI Data Fabric,
Nexora,"Engineering Manager, Core Platform",https://careers.nexora.io/jobs/159,"Berlin, Germany",2026-02-16,65,Engineering,Manager,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,9.8,1.24,2026-02-09,2026-02-19,AI Data Fabric,
Nexora,"AI Product Engineer, LLM Features",https://careers.nexora.io/jobs/160,Remote,2026-03-05,48,AI/ML & Vector,IC,AI Data Fabric,Vector / AI,vector___ai,Vector,Vector / AI,8.8,2.82,2026-03-05,2026-03-10,AI Data Fabric,
Nexora,ML Research Scientist,https://careers.nexora.io/jobs/161,"Amsterdam, Netherlands",2026-04-09,13,AI/ML & Vector,Senior,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.4,1.35,2026-04-07,2026-04-11,AI Data Fabric,
Nexora,"SWE II, Backend",https://careers.nexora.io/jobs/162,"Berlin, Germany",2026-03-13,40,Engineering,IC,AI Data Fabric,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.9,1.68,2026-03-12,2026-03-15,AI Data Fabric,
Nexora,"ML Engineer, Vector Search",https://careers.nexora.io/jobs/163,"Berlin, Germany",2026-01-26,86,AI/ML & Vector,IC,AI Data Fabric,Vector / AI,vector___ai,Vector,Vector / AI,9.8,0.78,2026-01-20,2026-01-30,AI Data Fabric,
Nexora,"Engineering Manager, Core Platform",https://careers.nexora.io/jobs/164,"Seattle, WA",2026-03-29,24,Engineering,Manager,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.2,2.8,2026-03-26,2026-03-30,AI Data Fabric,
Nexora,"Product Designer, Platform",https://careers.nexora.io/jobs/165,"New York, NY",2026-03-15,38,Design,IC,AI Data Fabric,UI/UX,ui_ux,UI,UI/UX,2.0,2.12,2026-03-15,2026-03-20,AI Data Fabric,
Nexora,Site Reliability Engineer,https://careers.nexora.io/jobs/166,"Denver, CO",2026-02-04,77,Engineering,IC,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,4.8,1.04,2026-02-02,2026-02-09,AI Data Fabric,
Nexora,"SWE, Frontend",https://careers.nexora.io/jobs/167,"Seattle, WA",2026-01-25,87,Engineering,IC,AI Data Fabric,UI/UX,ui_ux,UI,UI/UX,2.9,2.33,2026-01-18,2026-01-26,AI Data Fabric,
Nexora,"Applied Scientist, NLP",https://careers.nexora.io/jobs/168,"Boston, MA",2026-03-28,25,AI/ML & Vector,Senior,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.4,2.21,2026-03-21,2026-03-31,AI Data Fabric,
Nexora,Commercial Account Executive,https://careers.nexora.io/jobs/169,"Seattle, WA",2026-04-01,21,Sales,IC,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.1,0.92,2026-03-28,2026-04-01,AI Data Fabric,
Nexora,"ML Engineer, Vector Search",https://careers.nexora.io/jobs/170,"New York, NY",2026-02-14,67,AI/ML & Vector,IC,AI Data Fabric,Vector / AI,vector___ai,Vector,Vector / AI,8.6,2.79,2026-02-10,2026-02-17,AI Data Fabric,
Nexora,"Senior PMM, AI & Platform",https://careers.nexora.io/jobs/171,"Seattle, WA",2026-04-10,12,Marketing,Senior,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.6,3.15,2026-04-10,2026-04-13,AI Data Fabric,
Nexora,"Director of Engineering, Platform",https://careers.nexora.io/jobs/172,"Denver, CO",2026-03-22,31,Engineering,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.5,1.62,2026-03-22,2026-03-24,AI Data Fabric,
Nexora,Director of Customer Success,https://careers.nexora.io/jobs/173,"San Francisco, CA",2026-04-04,18,Customer Success,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.1,2.99,2026-04-02,2026-04-09,AI Data Fabric,
Nexora,Senior Machine Learning Engineer,https://careers.nexora.io/jobs/174,Remote,2026-04-19,3,AI/ML & Vector,Senior,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.4,0.95,2026-04-13,2026-04-19,AI Data Fabric,
Nexora,Senior Sales Engineer,https://careers.nexora.io/jobs/175,"San Francisco, CA",2026-04-06,16,Sales,Senior,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,14.0,2.42,2026-03-30,2026-04-06,AI Data Fabric,
Nexora,"Senior Software Engineer, Data Pipelines",https://careers.nexora.io/jobs/176,"Amsterdam, Netherlands",2026-01-31,81,Engineering,Senior,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,14.7,2.66,2026-01-27,2026-02-03,AI Data Fabric,
Nexora,"Engineering Manager, Core Platform",https://careers.nexora.io/jobs/177,"Denver, CO",2026-02-07,74,Engineering,Manager,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,9.9,2.5,2026-02-02,2026-02-07,AI Data Fabric,
Nexora,Customer Success Manager,https://careers.nexora.io/jobs/178,"San Francisco, CA",2026-02-20,61,Customer Success,IC,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.8,3.44,2026-02-16,2026-02-25,AI Data Fabric,
Nexora,"Staff Engineer, Infrastructure",https://careers.nexora.io/jobs/179,"Berlin, Germany",2026-03-22,31,Engineering,Principal/Staff,AI Data Fabric,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.8,2.81,2026-03-17,2026-03-23,AI Data Fabric,
Nexora,"Director of Engineering, Platform",https://careers.nexora.io/jobs/180,"Austin, TX",2026-01-29,83,Engineering,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.2,2.55,2026-01-22,2026-02-03,AI Data Fabric,
Nexora,"Software Engineer II, Backend",https://careers.nexora.io/jobs/181,"San Francisco, CA",2026-02-22,59,Engineering,IC,AI Data Fabric,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.1,0.63,2026-02-19,2026-02-22,AI Data Fabric,
Nexora,"Principal Engineer, Distributed Systems",https://careers.nexora.io/jobs/182,"Chicago, IL",2026-02-11,70,Engineering,Principal/Staff,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.0,2.76,2026-02-08,2026-02-13,AI Data Fabric,
Nexora,"Senior Software Engineer, Data Platform",https://careers.nexora.io/jobs/183,"New York, NY",2026-03-18,35,Engineering,Senior,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.1,1.81,2026-03-12,2026-03-23,AI Data Fabric,
Nexora,"SWE, Frontend",https://careers.nexora.io/jobs/184,"Chicago, IL",2026-03-29,24,Engineering,IC,AI Data Fabric,UI/UX,ui_ux,UI,UI/UX,2.4,1.6,2026-03-25,2026-03-29,AI Data Fabric,
Nexora,Enterprise Account Executive,https://careers.nexora.io/jobs/185,"Austin, TX",2026-02-03,78,Sales,IC,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,10.6,1.46,2026-02-02,2026-02-05,AI Data Fabric,
Nexora,"Applied Scientist, NLP",https://careers.nexora.io/jobs/186,"Denver, CO",2026-02-03,78,AI/ML & Vector,Senior,AI Data Fabric,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.3,1.83,2026-01-27,2026-02-03,AI Data Fabric,
Nexora,"Regional Vice President, Sales",https://careers.nexora.io/jobs/187,"Berlin, Germany",2026-03-17,36,Sales,Director+,AI Data Fabric,Data Platform,data_platform,Data Platform,Data Platform,11.5,3.34,2026-03-16,2026-03-22,AI Data Fabric,
Nexora,"ML Engineer, Vector Search",https://careers.nexora.io/jobs/188,"Austin, TX",2026-04-18,4,AI/ML & Vector,IC,AI Data Fabric,Vector / AI,vector___ai,Vector,Vector / AI,9.7,2.53,2026-04-11,2026-04-18,AI Data Fabric,
Nexora,"Senior Engineer, APIs & Integrations",https://careers.nexora.io/jobs/189,"Denver, CO",2026-03-06,47,Engineering,Senior,AI Data Fabric,ETL/Integration,etl_integration,ETL,ETL/Integration,15.4,0.6,2026-03-04,2026-03-11,AI Data Fabric,
